G1,G2,G3,G4,G5,T_best1,T_best2,T_best3,T_best4,T_best5,Z_G
0.2985649620349803,5.465320469507664,8.743690842837987,3.1408121640981634,12.351611561521207,0.7733342477370827,4.226665752262917,0.0,0.0,0.0,846.891812282638
7.026586614575413,1.5082172462531618,9.818560199499949,4.422215297981095,7.224420641690379,0.0,4.388326868987146,0.6116731310128536,0.0,0.0,588.4465585998539
2.5839406385719634,0.21067939939467062,0.47240061322725363,6.765278509545561,19.967700839260548,0.7553058498875669,2.305804578906779,1.9388895712056544,0.0,0.0,365.67736167600464
10.190287514979515,6.382219717647598,1.5018853162852974,9.430205405397208,2.4954020456903847,0.0,3.110680804687742,1.7701241069850882,0.0,0.11919508832716966,968.9972057626371
11.289177364728111,3.346999872769939,1.4882594326466574,0.7974672420989607,13.078096087756327,0.0,3.3336625024749074,1.6663374975250926,0.0,0.0,801.3638121968552
11.273927216833398,8.341667461072513,0.6469103224725615,8.497258027086493,1.2402369725350353,0.0,2.742006790316902,1.605372966633577,0.0,0.6526202430495208,996.4930144698931
6.828362637354587,9.190407960100284,1.4088807181479317,4.581960501902013,7.990388182495187,0.0,3.0050709786820913,1.9949290213179087,0.0,0.0,1058.1010792140576
10.850533408248292,1.2484951863812213,13.727146225573085,0.5427256303084059,3.631099549488993,0.0,4.431453538923613,0.0,0.0,0.5685464610763873,525.0113357176214
2.3682399955679605,8.779650510480547,4.452618394653782,4.992127863714241,9.407363235583466,0.36052044289314816,3.1177018860134953,1.5217776710933566,0.0,0.0,1049.0031678181388
9.022581960861224,2.986283857312415,7.244904015236681,2.6802480958970243,8.065982070692653,0.0,4.294101537093758,0.7058984629062419,0.0,0.0,739.317481185628
5.9954246660732196,1.09078416084427,5.00355654226325,11.695213928859173,6.215020701960086,0.0,3.3931846041530864,1.6068153958469136,0.0,0.0,566.0789980671169
3.5061582056656877,3.5332903290703204,3.4423988750123824,7.633732548580352,11.884420041671259,0.0,3.536445244232359,1.4635547557676412,0.0,0.0,818.0267474448781
5.657445947540121,5.086928424366585,5.092015088825685,6.175539643118498,7.98807089614911,0.0,3.8200192174430363,1.179980782556964,0.0,0.0,895.4689686778864
6.416660326031695,7.500444573806241,5.347080348364989,8.35984259127835,2.375972160518728,0.0,3.470201368857358,1.1799713165007193,0.0,0.34982731464192296,987.0116421550381
2.8050619842800635,7.548775011425593,3.8706780777184475,2.5070731292068085,13.268411797369087,0.10945863520948876,3.288811528930324,1.6017298358601877,0.0,0.0,1011.0363406127162
7.809867635475206,7.965909737412751,8.96137837667981,0.9484949596560955,4.314349290776135,0.0,4.582070428394246,0.41792957160575384,0.0,0.0,960.6487624812114
4.3941367747344975,8.26276205567637,6.203866248399601,4.806990958841674,6.3322439623478575,0.0,3.8228459781319932,1.1771540218680068,0.0,0.0,1009.1215040082205
0.4947265969092294,13.86330677919288,7.478553181957897,3.4618675020062217,4.701545939933772,0.9577970901046092,2.857959916785019,1.1842429931103713,0.0,0.0,1108.9022839034508
12.318706484023282,2.2777265987777793,5.079829172738471,4.303209166744047,6.020528577716426,0.0,3.7668941052931886,1.2331058947068114,0.0,0.0,700.5746609644045
3.33891135900495,0.9342976519059621,3.396345759080113,11.255293657048606,11.075151572960365,0.0,3.109319770615249,1.8906802293847507,0.0,0.0,547.9638513305144
5.121283765576765,5.722717807398031,5.728133129461016,4.578255711173007,8.84960958639118,0.0,3.9292468963086518,1.0707531036913482,0.0,0.0,918.7221991247337
6.825257571732667,8.823382279160082,0.38978607932399895,4.929585740045,9.031988329738251,0.0,3.441407565585519,1.5585924344144808,0.0,0.0,1013.9593007626023
5.446271076766311,6.0533920226638305,3.881325467320443,8.585489008355648,6.033522424893763,0.0,3.494074440666563,1.505925559333437,0.0,0.0,953.2548066269595
4.469321619974406,8.404118512006338,9.683577718941233,7.360502679844497,0.0824794692335256,0.0,4.340996469997163,0.0,0.0,0.6590035300028374,860.9199375137981
18.345798025936798,4.54122759126833,1.3493017253660435,3.0147956153479156,2.7488770420809105,0.0,3.3081905099165665,1.6918094900834335,0.0,0.0,879.6909200612281
8.086995679359502,4.752835027880922,5.870065039618004,7.924579420469325,3.365524832672249,0.0,4.015061219582009,0.9849387804179909,0.0,0.0,867.0420107104952
2.7466346337430596,5.931068416492847,9.155605155745175,7.728308278923116,4.4383835150958,0.4089178666875514,4.564907653890516,0.026174479421933114,0.0,0.0,888.8617404042977
8.010242008881495,9.490420929310055,6.41528327781347,1.9063621815617129,4.177691602433266,0.0,3.743839016949979,1.2561609830500209,0.0,0.0,1039.8990452954654
11.399311527422748,8.994481008183147,0.4433278032269297,1.7316419013547,7.431237759812472,0.0,3.386244838384567,1.6137551616154329,0.0,0.0,1019.2506764290151
9.458835254972959,11.188563827652441,1.9123611930420594,7.081288575714499,0.35895114861804167,0.0,2.220145377427678,2.020678307412365,0.0,0.7591763151599566,1039.3813584253467
4.803572223173612,7.341384619952012,7.220150353435759,6.375214728435891,4.259678075002725,0.0,4.174007714536348,0.8259922854636521,0.0,0.0,965.3292766788253
8.520395637272971,2.849867931067331,9.134674778889417,5.3912173176435285,4.103844335126749,0.0,4.68395013718246,0.31604986281753966,0.0,0.0,710.3973231085677
16.28712874710201,0.36026026968281033,0.02975922325747298,10.337713645552366,2.9851381144053404,0.0,2.96419506624508,1.155953326841812,0.0,0.8798516069131082,363.1449188460753
7.601151553713407,1.245508621509329,3.9854317497543352,8.529523698700222,8.638384376322703,0.0,3.3275545864648963,1.6724454135351037,0.0,0.0,592.6432639559798
9.46657717266948,4.720269027967593,8.764446907266706,5.966532249212622,1.0821746428836019,0.0,4.187254242153473,0.0,0.0,0.8127457578465273,797.8739894364087
5.8070121088010795,5.0958721251971095,8.925596674504346,2.3223207367744734,7.84919835472299,0.0,4.753373350540569,0.24662664945943114,0.0,0.0,849.1494060130367
13.709668574019515,2.64924359597536,3.198201539991188,6.604302729890255,3.838583560123684,0.0,3.4764506188484527,1.5235493811515473,0.0,0.0,748.2641104679875
1.1216085044665682,11.015627244042037,6.122731772515183,0.4992970245455122,11.240735454430697,0.8608316648081039,2.9305614352044906,1.2086068999874053,0.0,0.0,1074.3033793445281
2.1183635803247003,9.03091117872809,9.00061003860207,8.604856845464354,1.2452583568807822,0.5834971985464767,3.579870223360797,0.0,0.0,0.8366325780927264,972.6137846361477
5.94570455256615,7.117838655549715,6.342309898496525,8.764035319626188,1.8301115737614229,0.0,3.6231301642424008,0.7998868426029867,0.0,0.5769829931546125,952.8476999160919
7.023235427836484,7.599054543536595,2.940154384065748,6.28346400721532,6.1540916373458545,0.0,3.1981187518682592,1.801881248131741,0.0,0.0,1018.1464958380246
2.707173891727755,8.29491799202697,3.1890800756435467,10.595271177293053,5.213556863308679,0.15575595080744448,3.062320240111351,1.7819238090812044,0.0,0.0,1040.867062652461
9.727279779168482,5.0860590252423945,9.090521110996528,5.50073161765702,0.5954084669355807,0.0,4.16418310271324,0.0,0.0,0.8358168972867599,794.6806592796765
3.526453005607283,6.243343893596203,6.2838082835847215,7.142350768149462,6.804044049062334,0.0,4.027302127894554,0.9726978721054458,0.0,0.0,934.5914440142212
2.4639982252121775,7.617748267994926,0.8871990988633388,4.83380746011432,14.19724694781524,0.21200609740264365,3.051653632688879,1.736340269908477,0.0,0.0,1008.2018578372904
5.309729024044856,5.97221823258352,1.5686946162953541,9.662723056445657,7.486635070630614,0.0,3.2231009758162825,1.7768990241837173,0.0,0.0,956.2218036476802
6.752761691242456,1.6921983870173591,10.571866874591349,6.137813864152268,4.845359182996567,0.0,4.615483397441705,0.38451660255829545,0.0,0.0,601.6409234734375
10.007391152146633,2.2725957467570104,9.169350707555402,0.39190662278415295,8.158755770756803,0.0,4.56835094218447,0.43164905781553004,0.0,0.0,651.9229112450397
1.7724713745132152,9.632136552143644,8.539143483834302,2.139409810477591,7.9168387790312496,0.7864393109953269,3.822418184895513,0.3911425041091597,0.0,0.0,1024.3434323904273
5.5304241341971005,8.4755599196538,9.112454474796094,4.245402442806517,2.6361590285464844,0.0,4.2796841433623465,0.2090826623066285,0.0,0.5112331943310248,971.4646618368247
6.066866663917587,2.0821185376369615,7.72384292760361,7.232558577616278,6.8946132932255635,0.0,4.233635928510104,0.766364071489896,0.0,0.0,660.1869579653559
3.5321534181929173,7.10283299553164,2.385358867827273,4.619180392879611,12.360474325568564,0.0,3.1748518221084385,1.8251481778915615,0.0,0.0,1002.3821178630405
6.812552990446134,3.504029479858957,4.419807572204983,8.809844414898771,6.453765542591157,0.0,3.720094597720742,1.2799054022792582,0.0,0.0,807.3835075579252
0.7102665466388124,4.167324172150628,13.864729403452396,5.6852300257719195,5.572449851986245,0.8332958280976975,4.166704171902302,0.0,0.0,0.0,795.0601263286429
9.398163346734346,9.372126834549942,4.361539191361661,3.6898479518739573,3.17832267548009,0.0,3.2321242018615597,1.7037389317074842,0.0,0.06413686643095604,1058.0056574785729
7.141428577967768,0.5521377375379003,10.35426893289309,1.5473541724923487,10.404810579108894,0.0,3.5519331357955473,1.4480668642044525,0.0,0.0,462.8835313151849
8.950001694257908,2.788337735554262,10.39760819449967,6.1748004680024975,1.6892519076856627,0.0,4.269711036475586,0.0,0.0,0.7302889635244136,682.6627961561455
1.9475261963432797,4.001664207370288,8.79568899962389,10.152454125146631,5.102666471515913,0.6294598325292421,4.370540167470758,0.0,0.0,0.0,794.0773276072542
1.5125152146519025,1.847467739437517,8.633222486671846,9.613427404057346,8.393367155181393,0.8105214351727343,4.006797965899109,0.1826805989281564,0.0,0.0,624.8484733519695
3.912851105855232,7.906693711722594,7.570688990517399,3.252883157622052,7.356883034282721,0.0,4.21318194145999,0.7868180585400109,0.0,0.0,980.7999021418682
3.6310906776304184,1.2677805572541194,5.362658525991396,9.848667439605606,9.889802799518463,0.0,3.5347699615095802,1.4652300384904198,0.0,0.0,588.1680072299278
0.26751821440258144,4.678806124284655,3.821739582255431,14.557781733451987,6.674154345605342,0.6212300462973558,3.193629233733615,1.1851407199690294,0.0,0.0,865.5038428323692
3.5354226692354467,9.055210596159137,3.590104987607201,9.052212337160531,4.767049409837681,0.0,3.1610662169127894,1.8389337830872103,0.0,0.0,1056.8620331317886
5.419330354927096,6.677486654822685,7.2409573955170385,5.508131255495407,5.154094339237772,0.0,4.2359880450028236,0.764011954997176,0.0,0.0,940.5108713593582
7.315194160703128,11.112851623644405,7.270321359725164,2.277905836647909,2.023727019279394,0.0,3.3279664419162476,0.9657038101424773,0.0,0.7063297479412749,1056.0244905685809
0.9177568458451814,12.599839490846445,4.700306384684137,11.249279643341334,0.5328176352829037,0.8228301932809725,1.8386224008588663,1.5200101209599939,0.0,0.8185372849001673,1068.1500123637036
8.227026710353103,4.137255491971694,7.5280394012319185,5.269488131891404,4.838190264551884,0.0,4.417187076779411,0.5828129232205894,0.0,0.0,813.6169521697982
3.9897974416602553,9.351029431396329,4.674625545982414,4.521784755764727,7.462762825196277,0.0,3.3439687494405548,1.6560312505594452,0.0,0.0,1056.8634406925069
1.3198297537402213,6.404482357551595,8.345166312872161,4.070641306507054,9.85988026932897,0.7964212710611484,4.1025082712952985,0.10107045764355327,0.0,0.0,916.0042036335508
2.632074903425959,2.563027398864006,14.954977118994488,6.451998858557563,3.3979217201579854,0.4697156254163965,4.405345200868763,0.0,0.0,0.12493917371484055,684.3593330544817
3.5870942038238827,6.934914087565182,4.775883285027731,7.391487112605672,7.310621310977534,0.0,3.609617525532616,1.3903824744673838,0.0,0.0,979.6842811637875
7.8439564457400515,2.0745656165980195,10.014024761594037,0.02688382293062756,10.040569353137263,0.0,4.6306689092105815,0.26374060562484414,0.105590485164574,0.0,579.4087914471107
5.798121879584636,0.9166847798793114,1.9193659912648287,7.207307330124291,14.15852001914693,0.0,3.008282449056372,1.991717550943628,0.0,0.0,543.4102140801238
5.505779375380727,6.915191582178811,4.675498080920414,5.921923775666767,6.981607185853283,0.0,3.588934735962308,1.411065264037692,0.0,0.0,980.2979082886757
3.6684669128837677,0.3503688849520852,1.641117356171957,18.87592069740019,5.4641261485919985,0.08017074464121625,2.5246783362079332,2.3951509191508507,0.0,0.0,426.23925398916015
7.919149464864441,8.393509572334768,2.9177229307314736,6.05185003106571,4.71776800100361,0.0,3.1219799435721765,1.8780200564278233,0.0,0.0,1042.2065437382057
4.947483158416866,5.683624223245812,8.052925285017427,3.602511804326738,7.7134555289931575,0.0,4.510549000169374,0.489450999830626,0.0,0.0,888.3780314518392
8.20094157079852,8.579516174986475,9.313834373927685,2.0526894411876637,1.8530184390996507,0.0,4.174331112483209,0.05188568198904858,0.0,0.7737832055277427,959.2708250599188
6.957306945227206,5.767140825088407,8.371395493427427,4.006935840321197,4.89722089593576,0.0,4.587998738302787,0.4120012616972133,0.0,0.0,887.9066956822822
5.794417340878348,5.172137856634927,11.492499546403012,1.8762686275656362,5.664676628518074,0.0,5.0,0.0,0.0,0.0,840.4953736872201
3.5333599230129185,9.236744985993424,2.295596132466484,6.478082676823894,8.456216281703277,0.0,2.982988079392228,2.017011920607772,0.0,0.0,1065.9439701892022
3.560253839858383,4.6146662840313,8.199025608467181,10.129081842888949,3.496972424754186,0.0,4.565176035164036,0.4068743560971142,0.0,0.027949608738849552,831.4272066205142
1.583234987347742,6.743824466315249,6.7382969295069515,6.400845775956234,8.533797840873826,0.658758816794794,3.715783592959498,0.6254575902457079,0.0,0.0,953.2139301251239
0.9298412567844976,1.743808830951538,7.986135793711699,11.08185387031048,8.258360248241784,0.8650574517620031,3.825678696538194,0.30926385169980236,0.0,0.0,612.0246232366287
3.208952813975322,8.811450872367693,6.086236320006453,1.885003276278132,10.0083567173724,0.11734282282640708,3.661544535503777,1.2211126416698161,0.0,0.0,1027.203321839022
8.222770031388366,3.219543643819958,3.2101875155875166,11.950820183630038,3.3966786255741215,0.0,3.496976944728719,1.503023055271281,0.0,0.0,794.9092707164568
9.524898525614253,7.035332843747513,9.516662326450245,0.7636939160374333,3.159412388150553,0.0,4.6449557445203355,0.05377238038647554,0.0,0.3012718750931889,915.1020157622273
3.9038910360192225,5.271615163353385,6.00642635424611,13.658979386087621,1.1590880602936635,0.0,3.6300035117339373,0.6800873400045908,0.0,0.6899091482614719,861.795452864581
8.255508309301813,7.703149472720345,4.880194104684772,4.139812448154327,5.021335665138747,0.0,3.5607203808303676,1.4392796191696324,0.0,0.0,1005.3384433438616
0.02359952619252378,13.655964160866363,2.274776935818579,7.9484718651711095,6.097187511951425,0.5507064988316979,2.1507016599333184,2.298591841234984,0.0,0.0,1106.9409830634652
3.5378606671248845,5.391107997013864,6.79260324287483,10.489573856010926,3.788854236975493,0.0,4.208424564716497,0.7915754352835034,0.0,0.0,888.520113941389
9.1713106765531,6.774342701726395,5.194678345148949,8.348259775898772,0.5114085006727829,0.0,3.2630796534099615,0.9962790567832759,0.0,0.7406412898067626,909.6321189979359
7.742723045921568,4.2323456721107675,3.0246852391637713,10.59877142311265,4.4014746196912435,0.0,3.450775095469858,1.5492249045301418,0.0,0.0,866.2164872705996
12.738020915465226,11.453413126634413,1.3244053679900658,0.5050282440018186,3.9791323459084773,0.0,2.8486265029117823,2.1513734970882177,0.0,0.0,1092.163763591501
5.272878096624382,4.047013764736937,3.178229797137614,17.017199754164782,0.4846785873362887,0.0,3.0943509557510898,1.274348068466194,0.0,0.6313009757827163,796.8279450654069
9.491535080094463,9.417151504962776,5.464432407233115,2.6361642282380813,2.9907167794715632,0.0,3.38835567104945,1.413343580422327,0.0,0.19830074852822277,1046.7809265011228
4.5312169670602875,3.398469599591875,4.076380846928718,15.893314606158025,2.100617980261092,0.0,3.4942679005145867,1.2260998429860772,0.0,0.27963225649933615,793.7870783035395
7.666384731091213,8.493029980000511,4.831965150588711,1.1278262549199203,7.880793883399645,0.0,3.4698679006130573,1.5301320993869427,0.0,0.0,1027.5599481926358
7.075186957301687,3.2509369026837396,7.282448974965487,5.084034881920711,7.307392283128375,0.0,4.325579877102675,0.674420122897325,0.0,0.0,759.2378479431604
7.615301460340694,6.458576297403364,7.219365126415995,0.8401261453277621,7.866630970512186,0.0,4.247382389857906,0.752617610142094,0.0,0.0,926.637428246001
